Date,Open,High,Low,Close,Volume
2021-01-22,91.53347804480836,91.70349595316657,91.4882490791697,91.67960449424208,121548669235
2021-01-23,91.68069592681059,91.73059622384244,91.5999517453929,91.60681685624877,80722167203
2021-01-24,91.60681685624877,91.84229343290279,91.58126641982017,91.68573834527704,84413124756
2021-01-25,91.68912178623941,91.74551610705385,91.5240480674165,91.55334211755508,101158851200
2021-01-26,91.55169405437664,91.72318539670232,91.5483106134143,91.65497086117102,101647526020
2021-01-27,91.65689178249158,91.7577838091238,91.59326126374799,91.71750994734612,105901637306
2021-01-28,91.71841583637797,91.76987688198278,91.62603698378007,91.6972747875261,104090387181
2021-01-29,91.67474761931226,91.85107946507924,91.55673101568027,91.60049746167714,183670639698
2021-01-30,91.60022460353503,91.67804374566913,91.54785221173553,91.66980342977695,115648742489
2021-01-31,91.66769696491974,91.67612282434857,91.57998944371502,91.62997705535236,101327508212
2021-02-01,91.63272746542498,91.66239260263683,91.52834831173642,91.61505717214095,117812471778
2021-02-02,91.61505717214095,91.71943086866668,91.58960496464351,91.6866551486346,112355343051
2021-02-03,91.68317347874108,91.76896007862524,91.62795790510063,91.64874969553055,106216534834
2021-02-04,91.6465450017422,91.6962597552374,91.60260392653436,91.62960596827907,130071476669
2021-02-05,91.62814344863729,91.7001125122042,91.55251808596584,91.5679945997872,116242339499
2021-02-06,91.56762351271391,91.75404019541384,91.56222092149983,91.65936933442208,121039422025
2021-02-07,91.65891093274331,91.69168665277537,91.58420237342943,91.66687839049337,130348566847
2021-02-08,91.6696178862403,91.8437559525446,91.58264162485649,91.65158742020866,156718232410
2021-02-09,91.6550581757765,91.81986449362012,91.59609898842609,91.66879931181391,155577364901
2021-02-10,91.6720954381708,91.71192181259539,91.58557757846575,91.62210782653347,167294523848
2021-02-11,91.62017599088722,91.67648299709617,91.57797029346328,91.58960496464351,144658901916
2021-02-12,91.59875116956755,91.72473523094959,91.56972997757111,91.71091769463237,147107216422
2021-02-13,91.71182358366423,91.74505770537507,91.55050439287697,91.63181066206742,153120142052
2021-02-14,91.62951865367359,91.66842822474064,91.56680493828753,91.62430160599615,138353850761
2021-02-15,91.62805613403181,91.64691608881549,91.52798268182596,91.57888709682084,162693579145
2021-02-16,91.5800767583205,91.61057138428441,91.50207207264975,91.59290109100039,141032763591
2021-02-17,91.58722564164418,91.6724556109184,91.53796383266489,91.58987782278564,139150324868
2021-02-18,91.58914656296473,91.62814344863729,91.51305734145171,91.55773513364329,94966568287
2021-02-19,91.56011445664262,91.6199031327451,91.48192968459807,91.5744013089643,113649609569
2021-02-20,91.5768788608948,91.60498324953369,91.50985398686315,91.56222092149983,137486320908
2021-02-21,91.56332326839402,91.63153780392531,91.5345749345397,91.58639615289212,102446076715
2021-02-22,91.58456254617704,91.59930780017748,91.4624312417618,91.56616099307212,169690403440
2021-02-23,91.57137804074955,91.6056271947491,91.31914251700617,91.55892479514296,195964923867
2021-02-24,91.55554135418059,91.63675485160275,91.51370128666713,91.62530572395919,129007383618
2021-02-25,91.62430160599615,91.66650730342008,91.537232572844,91.56964266296563,105464333625
2021-02-26,91.56286486671524,91.59069639721201,91.4393583572637,91.55544858241227,124624106848
2021-02-27,91.55233799959204,91.6760245954174,91.49868317452454,91.66385512227862,94710037977
2021-02-28,91.66778427952522,91.78342156015788,91.63226906374621,91.74964172216278,106489914975
2021-03-01,91.7470768556268,91.76950579490949,91.59344680728464,91.59344680728464,96252860017
2021-03-02,91.59426538171101,91.6532354833871,91.58272893946197,91.64956826995694,92797362841
2021-03-03,91.65121633313538,91.65661892434947,91.5539860627705,91.59417806710553,94786928488
2021-03-04,91.59244268932162,91.63464838674554,91.51845993266578,91.56277755210976,103244765110
2021-03-05,91.56075840185802,91.64041115070721,91.54125995902176,91.63098117331539,87483469989
2021-03-06,91.62759773235302,91.64307424617435,91.49026277225857,91.57339719100128,66739320404
2021-03-07,91.56762351271391,91.61065869888989,91.55645815753815,91.58511917678699,70107811561
2021-03-08,91.5846607751082,91.62805613403181,91.56891140314474,91.59555327214184,88859705060
2021-03-09,91.59436361064218,91.63308763817258,91.56707779642966,91.61716363699816,95447392493
2021-03-10,91.61835329849782,91.64288870263772,91.57421576542767,91.60415376078163,94996172814
2021-03-11,91.61093155703202,91.61954295999749,91.54977313305606,91.60938172278475,93576067866
2021-03-12,91.6067186273176,91.62000136167626,91.54510725882575,91.58740027085514,99392797660
2021-03-13,91.58914656296473,91.62741218881638,91.49062840216902,91.54181113246887,105301861825
2021-03-14,91.54043592743255,91.58740027085514,91.50784029377428,91.53686694293357,83527066354
2021-03-15,91.54089432911131,91.64929541181482,91.50161367097097,91.59023799553324,110958014435
2021-03-16,91.58887370482262,91.62219514113896,91.48422169299191,91.56131503246797,101176062799
2021-03-17,91.55938319682173,91.76813058987318,91.47204130552745,91.47204130552745,94297363539
2021-03-18,91.46728265952878,91.69049699127574,91.43697903426438,91.64068400884933,87360030730
2021-03-19,91.64462408042164,91.92890952153903,91.59216983117949,91.79697715265866,78992617747
2021-03-20,91.8092448547286,91.93174724621713,91.70340863856109,91.76017404644881,78910215980
2021-03-21,91.76328462926904,91.82443759608215,91.51370128666713,91.6731868707393,75434025575
2021-03-22,91.66000236531181,91.9276216311082,91.46032477690461,91.72181019166602,86052511859
2021-03-23,91.72181019166602,91.77976526105338,91.58941942110687,91.66540495652589,87718238071
2021-03-24,91.64975381349359,91.76841436234099,91.53027469021981,91.67511870638555,97177670255
2021-03-25,91.66971611517147,91.69644529877407,91.53082040650406,91.6490225536727,97273950074
2021-03-26,91.65057238791996,91.79028667101375,91.515714979756,91.66788250845639,82935770974
2021-03-27,91.67374350134924,91.73307377577295,91.54428322723652,91.61102978596318,73586222744
2021-03-28,91.60204729592442,91.7769275363753,91.56350881193066,91.61157550224743,69313550904
2021-03-29,91.61450054153102,91.61789489681905,91.48815630740138,91.53393644648715,80873581836
2021-03-30,91.53805660443321,91.6475600340309,91.46490333652946,91.63803182770789,82702790409
2021-03-31,91.63070831517325,91.78058383547977,91.49905426159785,91.55783336257444,111253962206
2021-04-01,91.55444446444926,91.69744941673706,91.52990360314651,91.59847831142542,108310288784
2021-04-02,91.61230676206833,91.7687745350886,91.41161414137243,91.60873777756933,103736039046
2021-04-03,91.6025056976032,91.85456113497276,91.3771903581619,91.8384515902617,109584392991
2021-04-04,91.84394149608124,92.61035636000814,91.6550581757765,91.86747278225812,99459708393
2021-04-05,91.87076890861498,92.00013641095939,91.53640854125479,91.57925818389413,132303093446
2021-04-06,91.56570259139335,91.74021174477093,91.51241885339913,91.70981534773819,145941395057
2021-04-07,91.70312486609326,91.79303708108638,91.58987782278564,91.72583757784378,161005666625
2021-04-08,91.72840244437974,91.72840244437974,91.56918426128685,91.57129072614407,100309980611
2021-04-09,91.61642146285158,91.71659314398858,91.57815583699994,91.65653160974398,86500025530
2021-04-10,91.657535727707,91.75366910834055,91.31831848541697,91.5989367131042,111560200798
2021-04-11,91.60397913157067,91.79249136480212,91.43642786081728,91.75531717151898,100277986732
2021-04-12,91.75385465187719,91.76063244812758,91.45904234363661,91.55023153473485,106711464727
2021-04-13,91.55773513364329,91.67466030470678,91.44878833465556,91.48962428420599,137132738350
2021-04-14,91.48595707077585,91.79798127062168,91.46554182458205,91.701575031846,172073450566
2021-04-15,91.69296362888053,91.89438750939735,91.6025056976032,91.63629644992398,134206127794
2021-04-16,91.6554292628498,91.9144371256807,91.56451292989368,91.77069545640916,232378434390
2021-04-17,91.77884845769587,92.64258636375598,91.51470540463015,92.61164425043899,178501336545
2021-04-18,92.60010780818993,94.12369310218855,91.53769097452277,91.56551704785672,226468468195
2021-04-19,91.55169405437664,91.57431399435882,91.53769097452277,91.54363928202109,169646878924
2021-04-20,91.55013876296653,91.57431399435882,91.53777828912825,91.55032430650317,171214521691
2021-04-21,91.5644256152882,91.57431399435882,91.53787106089658,91.54977313305606,130529572776
2021-04-22,91.55087002278744,91.57421576542767,91.53769097452277,91.56424007175156,166853483576
2021-04-23,91.55105556632408,91.57431399435882,91.53777828912825,91.5708323244653,200928310345
2021-04-24,91.56863854500261,91.57421576542767,91.53769097452277,91.54766666819887,105265165685
2021-04-25,91.56845300146597,91.57431399435882,91.53769097452277,91.54995867659272,91733321074
2021-04-26,91.57018837924988,91.57431399435882,91.53769097452277,91.55984159850051,114746493323
2021-04-27,91.54144004539556,91.57431399435882,91.53769097452277,91.56167520521558,100848882802
2021-04-28,91.57091963907078,91.57431399435882,91.53777828912825,91.56075840185802,107174178546
2021-04-29,91.53896795062792,91.57421576542767,91.53777828912825,91.55288917303915,93716158086
2021-04-30,91.56002714203714,91.57431399435882,91.53769097452277,91.55681833028575,99120376275
2021-05-01,91.5441904554682,91.57431399435882,91.53769097452277,91.56616099307212,93561408428
2021-05-02,91.54794498350385,91.57431399435882,91.53769097452277,91.56808191439268,87140031400
2021-05-03,91.55224522782372,91.57431399435882,91.53769097452277,91.57110518260744,115365514515
2021-05-04,91.54968036128774,91.57421576542767,91.53769097452277,91.55151396800284,184507815469
2021-05-05,91.55444446444926,91.57421576542767,91.53769097452277,91.54455608537864,194666058568
2021-05-06,91.562319150431,91.57431399435882,91.53769097452277,91.57147626968072,209142160582
2021-05-07,91.56039822911043,91.57431399435882,91.53769097452277,91.57120341153859,195953903780
2021-05-08,91.5513284244662,91.57431399435882,91.53769097452277,91.56313772485737,154970468014
2021-05-09,91.57137804074955,91.57431399435882,91.53777828912825,91.56131503246797,177124716916
2021-05-10,91.53777828912825,91.57421576542767,91.53769097452277,91.56854031607145,196654261473
2021-05-11,91.53888063602244,91.57431399435882,91.53769097452277,91.55297648764463,175304543466
2021-05-12,91.56213360689435,91.57431399435882,91.53769097452277,91.55536126780679,179881127372
2021-05-13,91.54867624332473,91.57431399435882,91.53777828912825,91.54391214016321,238503239903
2021-05-14,91.5647857880358,91.57431399435882,91.53769097452277,91.55279640127083,157669573391
2021-05-15,91.55233799959204,91.57431399435882,91.53777828912825,91.53979198221715,160240116663
2021-05-16,91.56735065457178,91.57421576542767,91.53777828912825,91.55371320462838,156189820298
2021-05-17,91.54235684875313,91.57431399435882,91.53769097452277,91.53787106089658,174105627753
2021-05-18,91.55444446444926,91.73865099619798,91.53787106089658,91.61825506956666,139497732905
2021-05-19,91.6127651637471,91.73902208327127,91.43038678155061,91.70395435484534,279067455600
2021-05-20,91.71393004852143,91.73874922512915,91.637300567887,91.72556471970165,203389167819
2021-05-21,91.73059622384244,91.73910939787676,91.64353264785314,91.72886084605852,175788781082
2021-05-22,91.73562772798323,91.73883653973463,91.61624683364062,91.69836622009461,123183907998
2021-05-23,91.69965411052544,91.73874922512915,91.59674293364151,91.70926963145394,166357484552
2021-05-24,91.70459830006077,91.7389238543401,91.65021221517236,91.69076984941785,150726607629
2021-05-25,91.68637137616679,91.73910939787676,91.64846592306276,91.66120294113716,133337899988
2021-05-26,91.65790681478029,91.73902208327127,91.63006436995784,91.71768457655708,115346863805
2021-05-27,91.71979104141428,91.73902208327127,91.6199031327451,91.64673054527884,98115089359
2021-05-28,91.63903594567091,91.70908408791729,91.5874984997863,91.60003905999838,114444985848
2021-05-29,91.6017744377823,91.66329849166867,91.56386898467825,91.59188605871168,93338666927
2021-05-30,91.59006336632228,91.63116671685202,91.52395529564818,91.56176251982106,76081689608
2021-05-31,91.55471732259139,91.6720954381708,91.55279640127083,91.60479770599704,87983357586
2021-06-01,91.59976620185626,91.65359565613471,91.53210283977205,91.56597544953547,84110288079
2021-06-02,91.56250469396765,91.63400444153012,91.53402376109263,91.60635845457,80399629557
2021-06-03,91.58941942110687,91.640869552386,91.55416614914431,91.60827937589056,79950612936
2021-06-04,91.59765973699903,91.69076984941785,91.56415275714608,91.65103078959875,92563710563
2021-06-05,91.66091916866935,91.70477292927171,91.56386898467825,91.5846607751082,74062610826
2021-06-06,91.59903494203536,91.64948095535146,91.58153927796229,91.63290209463594,54108953419
2021-06-07,91.6340917561356,91.66733679217214,91.54812506987766,91.62824167756844,70487554952
2021-06-08,91.6227408574232,91.70560241802377,91.5925300039271,91.66494655484712,96727203765
2021-06-09,91.66705301970433,91.6987373071679,91.57715171903692,91.60836669049604,92231696007
2021-06-10,91.60471039139156,91.6511290185299,91.57110518260744,91.62357034617526,72706032485
2021-06-11,91.62594966917459,91.64737449049426,91.55105556632408,91.602789470071,62233050872
2021-06-12,91.60039923274599,91.66687839049337,91.5647857880358,91.66037345238509,62020661713
2021-06-13,91.66010059424298,91.67428921763349,91.51653901134523,91.53155166632496,62855843708
2021-06-14,91.5280754535943,91.62759773235302,91.52093202743343,91.61331088003135,64693139740
2021-06-15,91.59857654035659,92.51046845133897,91.53246846968248,91.59052176800105,69666548571
2021-06-16,91.59152588596407,91.6394070327442,91.49996560779256,91.55810622071658,60779453764
2021-06-17,91.56625922200327,91.62421429139067,91.53237569791416,91.62421429139067,55428282562
2021-06-18,91.62045976335503,91.73910939787676,91.54492171528909,91.7161347423098,58250506049
